Season,Week,Celebrity,sigma_a,sigma_b,OVL
4,7,Billy Ray Cyrus,0.3,0.5,0.6083333333333334
4,7,Billy Ray Cyrus,0.3,1.0,0.7350000000000001
4,7,Billy Ray Cyrus,0.5,1.0,0.49666666666666665
4,7,Ian Ziering,0.3,0.5,0.6266666666666667
4,7,Ian Ziering,0.3,1.0,0.5066666666666667
4,7,Ian Ziering,0.5,1.0,0.85
4,7,Joey Fatone,0.3,0.5,0.8799999999999999
4,7,Joey Fatone,0.3,1.0,0.8233333333333333
4,7,Joey Fatone,0.5,1.0,0.7050000000000001
4,7,John Ratzenberger,0.3,0.5,0.5599999999999999
4,7,John Ratzenberger,0.3,1.0,0.7783333333333333
4,7,John Ratzenberger,0.5,1.0,0.53
4,7,Laila Ali,0.3,0.5,0.7266666666666666
4,7,Laila Ali,0.3,1.0,0.6466666666666667
4,7,Laila Ali,0.5,1.0,0.6833333333333333
4,8,Apolo Anton Ohno,0.3,0.5,0.5566666666666666
4,8,Apolo Anton Ohno,0.3,1.0,0.5599999999999999
4,8,Apolo Anton Ohno,0.5,1.0,0.18
4,8,Billy Ray Cyrus,0.3,0.5,0.565
4,8,Billy Ray Cyrus,0.3,1.0,0.5266666666666666
4,8,Billy Ray Cyrus,0.5,1.0,0.8616666666666667
4,8,Ian Ziering,0.3,0.5,0.5766666666666667
4,8,Ian Ziering,0.3,1.0,0.6766666666666666
4,8,Ian Ziering,0.5,1.0,0.7316666666666667
4,8,Joey Fatone,0.3,0.5,0.9333333333333333
4,8,Joey Fatone,0.3,1.0,0.71
4,8,Joey Fatone,0.5,1.0,0.6516666666666667
4,8,Laila Ali,0.3,0.5,0.48333333333333334
4,8,Laila Ali,0.3,1.0,0.51
4,8,Laila Ali,0.5,1.0,0.34833333333333333
4,9,Apolo Anton Ohno,0.3,0.5,0.8200000000000001
4,9,Apolo Anton Ohno,0.3,1.0,0.5866666666666667
4,9,Apolo Anton Ohno,0.5,1.0,0.7666666666666668
4,9,Ian Ziering,0.3,0.5,0.6433333333333333
4,9,Ian Ziering,0.3,1.0,0.6483333333333333
4,9,Ian Ziering,0.5,1.0,0.9433333333333334
4,9,Joey Fatone,0.3,0.5,0.6666666666666666
4,9,Joey Fatone,0.3,1.0,0.45166666666666666
4,9,Joey Fatone,0.5,1.0,0.6433333333333333
4,9,Laila Ali,0.3,0.5,0.7816666666666666
4,9,Laila Ali,0.3,1.0,0.86
4,9,Laila Ali,0.5,1.0,0.8266666666666668
5,1,Albert Reed,0.3,0.5,0.735
5,1,Albert Reed,0.3,1.0,0.09833333333333333
5,1,Albert Reed,0.5,1.0,0.08499999999999999
5,1,Cameron Mathison,0.3,0.5,0.6083333333333334
5,1,Cameron Mathison,0.3,1.0,0.75
5,1,Cameron Mathison,0.5,1.0,0.68
5,1,Floyd Mayweather Jr. ,0.3,0.5,0.855
5,1,Floyd Mayweather Jr. ,0.3,1.0,0.57
5,1,Floyd Mayweather Jr. ,0.5,1.0,0.5733333333333334
5,1,Helio Castroneves,0.3,0.5,0.7166666666666668
5,1,Helio Castroneves,0.3,1.0,0.5183333333333333
5,1,Helio Castroneves,0.5,1.0,0.55
5,1,Jane Seymour,0.3,0.5,0.4633333333333333
5,1,Jane Seymour,0.3,1.0,0.405
5,1,Jane Seymour,0.5,1.0,0.525
5,1,Jennie Garth,0.3,0.5,0.6116666666666667
5,1,Jennie Garth,0.3,1.0,0.5133333333333333
5,1,Jennie Garth,0.5,1.0,0.245
5,1,Josie Maran,0.3,0.5,0.5449999999999999
5,1,Josie Maran,0.3,1.0,0.32
5,1,Josie Maran,0.5,1.0,0.315
5,1,Marie Osmond,0.3,0.5,0.645
5,1,Marie Osmond,0.3,1.0,0.5000000000000001
5,1,Marie Osmond,0.5,1.0,0.5916666666666668
5,1,Mark Cuban,0.3,0.5,0.28833333333333333
5,1,Mark Cuban,0.3,1.0,0.62
5,1,Mark Cuban,0.5,1.0,0.32666666666666666
5,1,Mel B,0.3,0.5,0.24
5,1,Mel B,0.3,1.0,0.1
5,1,Mel B,0.5,1.0,0.45
5,1,Sabrina Bryan,0.3,0.5,0.7283333333333333
5,1,Sabrina Bryan,0.3,1.0,0.505
5,1,Sabrina Bryan,0.5,1.0,0.55
5,1,Wayne Newton,0.3,0.5,0.44833333333333336
5,1,Wayne Newton,0.3,1.0,0.41833333333333333
5,1,Wayne Newton,0.5,1.0,0.36833333333333335
5,2,Albert Reed,0.3,0.5,0.5416666666666666
5,2,Albert Reed,0.3,1.0,0.43833333333333335
5,2,Albert Reed,0.5,1.0,0.7016666666666667
5,2,Cameron Mathison,0.3,0.5,0.5866666666666667
5,2,Cameron Mathison,0.3,1.0,0.27666666666666667
5,2,Cameron Mathison,0.5,1.0,0.37333333333333335
5,2,Floyd Mayweather Jr. ,0.3,0.5,0.745
5,2,Floyd Mayweather Jr. ,0.3,1.0,0.6783333333333333
5,2,Floyd Mayweather Jr. ,0.5,1.0,0.6716666666666667
5,2,Helio Castroneves,0.3,0.5,0.5416666666666666
5,2,Helio Castroneves,0.3,1.0,0.3716666666666667
5,2,Helio Castroneves,0.5,1.0,0.41666666666666663
5,2,Jane Seymour,0.3,0.5,0.15
5,2,Jane Seymour,0.3,1.0,0.1433333333333333
5,2,Jane Seymour,0.5,1.0,0.155
5,2,Jennie Garth,0.3,0.5,0.45499999999999996
5,2,Jennie Garth,0.3,1.0,0.04
5,2,Jennie Garth,0.5,1.0,0.3366666666666666
5,2,Marie Osmond,0.3,0.5,0.395
5,2,Marie Osmond,0.3,1.0,0.05
5,2,Marie Osmond,0.5,1.0,0.395
5,2,Mark Cuban,0.3,0.5,0.3066666666666667
5,2,Mark Cuban,0.3,1.0,0.3616666666666667
5,2,Mark Cuban,0.5,1.0,0.5666666666666667
5,2,Mel B,0.3,0.5,0.8450000000000001
5,2,Mel B,0.3,1.0,0.32
5,2,Mel B,0.5,1.0,0.39499999999999996
5,2,Sabrina Bryan,0.3,0.5,0.6683333333333332
5,2,Sabrina Bryan,0.3,1.0,0.225
5,2,Sabrina Bryan,0.5,1.0,0.435
5,2,Wayne Newton,0.3,0.5,0.5233333333333333
5,2,Wayne Newton,0.3,1.0,0.7383333333333333
5,2,Wayne Newton,0.5,1.0,0.725
5,3,Cameron Mathison,0.3,0.5,0.5466666666666666
5,3,Cameron Mathison,0.3,1.0,0.29833333333333334
5,3,Cameron Mathison,0.5,1.0,0.4966666666666667
5,3,Floyd Mayweather Jr. ,0.3,0.5,0.8266666666666667
5,3,Floyd Mayweather Jr. ,0.3,1.0,0.10666666666666667
5,3,Floyd Mayweather Jr. ,0.5,1.0,0.10666666666666667
5,3,Helio Castroneves,0.3,0.5,0.8533333333333335
5,3,Helio Castroneves,0.3,1.0,0.545
5,3,Helio Castroneves,0.5,1.0,0.585
5,3,Jane Seymour,0.3,0.5,0.49833333333333335
5,3,Jane Seymour,0.3,1.0,0.61
5,3,Jane Seymour,0.5,1.0,0.8066666666666668
5,3,Jennie Garth,0.3,0.5,0.35
5,3,Jennie Garth,0.3,1.0,0.4683333333333333
5,3,Jennie Garth,0.5,1.0,0.7433333333333333
5,3,Marie Osmond,0.3,0.5,0.325
5,3,Marie Osmond,0.3,1.0,0.31833333333333336
5,3,Marie Osmond,0.5,1.0,0.29000000000000004
5,3,Mark Cuban,0.3,0.5,0.445
5,3,Mark Cuban,0.3,1.0,0.42833333333333334
5,3,Mark Cuban,0.5,1.0,0.7933333333333333
5,3,Mel B,0.3,0.5,0.255
5,3,Mel B,0.3,1.0,0.4683333333333333
5,3,Mel B,0.5,1.0,0.40166666666666667
5,3,Sabrina Bryan,0.3,0.5,0.6016666666666666
5,3,Sabrina Bryan,0.3,1.0,0.4616666666666667
5,3,Sabrina Bryan,0.5,1.0,0.42333333333333334
5,3,Wayne Newton,0.3,0.5,0.915
5,3,Wayne Newton,0.3,1.0,0.615
5,3,Wayne Newton,0.5,1.0,0.7
5,4,Cameron Mathison,0.3,0.5,0.3433333333333334
5,4,Cameron Mathison,0.3,1.0,0.24166666666666667
5,4,Cameron Mathison,0.5,1.0,0.5266666666666668
5,4,Floyd Mayweather Jr. ,0.3,0.5,0.345
5,4,Floyd Mayweather Jr. ,0.3,1.0,0.35500000000000004
5,4,Floyd Mayweather Jr. ,0.5,1.0,0.4483333333333333
5,4,Helio Castroneves,0.3,0.5,0.52
5,4,Helio Castroneves,0.3,1.0,0.39333333333333337
5,4,Helio Castroneves,0.5,1.0,0.33
5,4,Jane Seymour,0.3,0.5,0.7016666666666667
5,4,Jane Seymour,0.3,1.0,0.17833333333333334
5,4,Jane Seymour,0.5,1.0,0.14833333333333332
5,4,Jennie Garth,0.3,0.5,0.415
5,4,Jennie Garth,0.3,1.0,0.55
5,4,Jennie Garth,0.5,1.0,0.43333333333333335
5,4,Marie Osmond,0.3,0.5,0.5666666666666667
5,4,Marie Osmond,0.3,1.0,0.6599999999999999
5,4,Marie Osmond,0.5,1.0,0.7250000000000001
5,4,Mark Cuban,0.3,0.5,0.9383333333333332
5,4,Mark Cuban,0.3,1.0,0.31333333333333335
5,4,Mark Cuban,0.5,1.0,0.375
5,4,Mel B,0.3,0.5,0.765
5,4,Mel B,0.3,1.0,0.20333333333333334
5,4,Mel B,0.5,1.0,0.285
5,4,Sabrina Bryan,0.3,0.5,0.6383333333333333
5,4,Sabrina Bryan,0.3,1.0,0.3983333333333333
5,4,Sabrina Bryan,0.5,1.0,0.5366666666666666
5,5,Cameron Mathison,0.3,0.5,0.6666666666666667
5,5,Cameron Mathison,0.3,1.0,0.705
5,5,Cameron Mathison,0.5,1.0,0.6366666666666667
5,5,Helio Castroneves,0.3,0.5,0.5383333333333333
5,5,Helio Castroneves,0.3,1.0,0.5516666666666667
5,5,Helio Castroneves,0.5,1.0,0.6133333333333333
5,5,Jane Seymour,0.3,0.5,0.6333333333333333
5,5,Jane Seymour,0.3,1.0,0.6183333333333333
5,5,Jane Seymour,0.5,1.0,0.6199999999999999
5,5,Jennie Garth,0.3,0.5,0.7983333333333333
5,5,Jennie Garth,0.3,1.0,0.52
5,5,Jennie Garth,0.5,1.0,0.45333333333333337
5,5,Marie Osmond,0.3,0.5,0.7933333333333333
5,5,Marie Osmond,0.3,1.0,0.42333333333333334
5,5,Marie Osmond,0.5,1.0,0.375
5,5,Mark Cuban,0.3,0.5,0.4633333333333334
5,5,Mark Cuban,0.3,1.0,0.5750000000000001
5,5,Mark Cuban,0.5,1.0,0.6433333333333333
5,5,Mel B,0.3,0.5,0.9133333333333332
5,5,Mel B,0.3,1.0,0.4683333333333333
5,5,Mel B,0.5,1.0,0.5233333333333333
5,5,Sabrina Bryan,0.3,0.5,0.8500000000000001
5,5,Sabrina Bryan,0.3,1.0,0.54
5,5,Sabrina Bryan,0.5,1.0,0.595
5,6,Cameron Mathison,0.3,0.5,0.84
5,6,Cameron Mathison,0.3,1.0,0.585
5,6,Cameron Mathison,0.5,1.0,0.555
5,6,Helio Castroneves,0.3,0.5,0.8116666666666666
5,6,Helio Castroneves,0.3,1.0,0.19
5,6,Helio Castroneves,0.5,1.0,0.255
5,6,Jane Seymour,0.3,0.5,0.7333333333333334
5,6,Jane Seymour,0.3,1.0,0.10333333333333333
5,6,Jane Seymour,0.5,1.0,0.26
5,6,Jennie Garth,0.3,0.5,0.7866666666666667
5,6,Jennie Garth,0.3,1.0,0.695
5,6,Jennie Garth,0.5,1.0,0.48166666666666663
5,6,Marie Osmond,0.3,0.5,0.7816666666666666
5,6,Marie Osmond,0.3,1.0,0.6083333333333333
5,6,Marie Osmond,0.5,1.0,0.825
5,6,Mel B,0.3,0.5,0.86
5,6,Mel B,0.3,1.0,0.37333333333333335
5,6,Mel B,0.5,1.0,0.5133333333333334
5,6,Sabrina Bryan,0.3,0.5,0.7433333333333333
5,6,Sabrina Bryan,0.3,1.0,0.7466666666666666
5,6,Sabrina Bryan,0.5,1.0,0.57
5,7,Cameron Mathison,0.3,0.5,0.56
5,7,Cameron Mathison,0.3,1.0,0.39666666666666667
5,7,Cameron Mathison,0.5,1.0,0.5
5,7,Helio Castroneves,0.3,0.5,0.395
5,7,Helio Castroneves,0.3,1.0,0.34
5,7,Helio Castroneves,0.5,1.0,0.8316666666666666
5,7,Jane Seymour,0.3,0.5,0.9583333333333333
5,7,Jane Seymour,0.3,1.0,0.6016666666666667
5,7,Jane Seymour,0.5,1.0,0.5833333333333334
5,7,Jennie Garth,0.3,0.5,0.6116666666666667
5,7,Jennie Garth,0.3,1.0,0.36333333333333334
5,7,Jennie Garth,0.5,1.0,0.39
5,7,Marie Osmond,0.3,0.5,0.6183333333333333
5,7,Marie Osmond,0.3,1.0,0.6283333333333334
5,7,Marie Osmond,0.5,1.0,0.6733333333333333
5,7,Mel B,0.3,0.5,0.7666666666666666
5,7,Mel B,0.3,1.0,0.47833333333333333
5,7,Mel B,0.5,1.0,0.40666666666666673
5,8,Cameron Mathison,0.3,0.5,0.8316666666666666
5,8,Cameron Mathison,0.3,1.0,0.5766666666666667
5,8,Cameron Mathison,0.5,1.0,0.5
5,8,Helio Castroneves,0.3,0.5,0.7766666666666667
5,8,Helio Castroneves,0.3,1.0,0.7183333333333334
5,8,Helio Castroneves,0.5,1.0,0.8316666666666667
5,8,Jennie Garth,0.3,0.5,0.5083333333333334
5,8,Jennie Garth,0.3,1.0,0.4816666666666667
5,8,Jennie Garth,0.5,1.0,0.6316666666666667
5,8,Marie Osmond,0.3,0.5,0.7733333333333333
5,8,Marie Osmond,0.3,1.0,0.7633333333333333
5,8,Marie Osmond,0.5,1.0,0.6816666666666666
5,8,Mel B,0.3,0.5,0.6449999999999999
5,8,Mel B,0.3,1.0,0.5333333333333333
5,8,Mel B,0.5,1.0,0.8883333333333334
5,9,Helio Castroneves,0.3,0.5,0.7516666666666667
5,9,Helio Castroneves,0.3,1.0,0.8983333333333333
5,9,Helio Castroneves,0.5,1.0,0.7283333333333334
5,9,Jennie Garth,0.3,0.5,0.735
5,9,Jennie Garth,0.3,1.0,0.5633333333333334
5,9,Jennie Garth,0.5,1.0,0.8283333333333334
5,9,Marie Osmond,0.3,0.5,0.5566666666666666
5,9,Marie Osmond,0.3,1.0,0.5633333333333334
5,9,Marie Osmond,0.5,1.0,0.7916666666666667
5,9,Mel B,0.3,0.5,0.8383333333333334
5,9,Mel B,0.3,1.0,0.855
5,9,Mel B,0.5,1.0,0.8433333333333334
6,3,Adam Carolla,0.3,0.5,0.5016666666666667
6,3,Adam Carolla,0.3,1.0,0.3
6,3,Adam Carolla,0.5,1.0,0.6483333333333333
6,3,Cristian de la Fuente,0.3,0.5,0.6183333333333334
6,3,Cristian de la Fuente,0.3,1.0,0.6233333333333334
6,3,Cristian de la Fuente,0.5,1.0,0.5033333333333334
6,3,Jason Taylor,0.3,0.5,0.7249999999999999
6,3,Jason Taylor,0.3,1.0,0.7466666666666666
6,3,Jason Taylor,0.5,1.0,0.5666666666666667
6,3,Kristi Yamaguchi,0.3,0.5,0.5566666666666666
6,3,Kristi Yamaguchi,0.3,1.0,0.4933333333333333
6,3,Kristi Yamaguchi,0.5,1.0,0.6883333333333334
6,3,Mario,0.3,0.5,0.8066666666666665
6,3,Mario,0.3,1.0,0.505
6,3,Mario,0.5,1.0,0.40166666666666667
6,3,Marissa Jaret Winokur,0.3,0.5,0.7633333333333334
6,3,Marissa Jaret Winokur,0.3,1.0,0.665
6,3,Marissa Jaret Winokur,0.5,1.0,0.815
6,3,Marlee Matlin,0.3,0.5,0.7716666666666666
6,3,Marlee Matlin,0.3,1.0,0.5383333333333333
6,3,Marlee Matlin,0.5,1.0,0.495
6,3,Priscilla Presley,0.3,0.5,0.43666666666666665
6,3,Priscilla Presley,0.3,1.0,0.5766666666666667
6,3,Priscilla Presley,0.5,1.0,0.6683333333333333
6,3,Shannon Elizabeth,0.3,0.5,0.67
6,3,Shannon Elizabeth,0.3,1.0,0.43500000000000005
6,3,Shannon Elizabeth,0.5,1.0,0.5716666666666667
6,3,Steve Guttenberg,0.3,0.5,0.7866666666666666
6,3,Steve Guttenberg,0.3,1.0,0.6133333333333333
6,3,Steve Guttenberg,0.5,1.0,0.48833333333333334
6,4,Adam Carolla,0.3,0.5,0.7083333333333333
6,4,Adam Carolla,0.3,1.0,0.5966666666666667
6,4,Adam Carolla,0.5,1.0,0.3466666666666667
6,4,Cristian de la Fuente,0.3,0.5,0.55
6,4,Cristian de la Fuente,0.3,1.0,0.5933333333333334
6,4,Cristian de la Fuente,0.5,1.0,0.5933333333333333
6,4,Jason Taylor,0.3,0.5,0.7666666666666667
6,4,Jason Taylor,0.3,1.0,0.7416666666666667
6,4,Jason Taylor,0.5,1.0,0.8166666666666667
6,4,Kristi Yamaguchi,0.3,0.5,0.7316666666666667
6,4,Kristi Yamaguchi,0.3,1.0,0.7849999999999999
6,4,Kristi Yamaguchi,0.5,1.0,0.6416666666666666
6,4,Mario,0.3,0.5,0.6433333333333333
6,4,Mario,0.3,1.0,0.6483333333333333
6,4,Mario,0.5,1.0,0.6133333333333334
6,4,Marissa Jaret Winokur,0.3,0.5,0.64
6,4,Marissa Jaret Winokur,0.3,1.0,0.7783333333333333
6,4,Marissa Jaret Winokur,0.5,1.0,0.6283333333333334
6,4,Marlee Matlin,0.3,0.5,0.73
6,4,Marlee Matlin,0.3,1.0,0.9149999999999999
6,4,Marlee Matlin,0.5,1.0,0.7233333333333333
6,4,Priscilla Presley,0.3,0.5,0.6
6,4,Priscilla Presley,0.3,1.0,0.8716666666666667
6,4,Priscilla Presley,0.5,1.0,0.585
6,4,Shannon Elizabeth,0.3,0.5,0.5966666666666667
6,4,Shannon Elizabeth,0.3,1.0,0.44999999999999996
6,4,Shannon Elizabeth,0.5,1.0,0.5066666666666667
6,5,Cristian de la Fuente,0.3,0.5,0.605
6,5,Cristian de la Fuente,0.3,1.0,0.56
6,5,Cristian de la Fuente,0.5,1.0,0.6566666666666667
6,5,Jason Taylor,0.3,0.5,0.7566666666666666
6,5,Jason Taylor,0.3,1.0,0.5466666666666666
6,5,Jason Taylor,0.5,1.0,0.5933333333333334
6,5,Kristi Yamaguchi,0.3,0.5,0.72
6,5,Kristi Yamaguchi,0.3,1.0,0.72
6,5,Kristi Yamaguchi,0.5,1.0,0.6983333333333333
6,5,Mario,0.3,0.5,0.705
6,5,Mario,0.3,1.0,0.495
6,5,Mario,0.5,1.0,0.6233333333333334
6,5,Marissa Jaret Winokur,0.3,0.5,0.52
6,5,Marissa Jaret Winokur,0.3,1.0,0.6433333333333334
6,5,Marissa Jaret Winokur,0.5,1.0,0.6266666666666667
6,5,Marlee Matlin,0.3,0.5,0.9166666666666666
6,5,Marlee Matlin,0.3,1.0,0.6633333333333333
6,5,Marlee Matlin,0.5,1.0,0.6933333333333334
6,5,Priscilla Presley,0.3,0.5,0.765
6,5,Priscilla Presley,0.3,1.0,0.4966666666666667
6,5,Priscilla Presley,0.5,1.0,0.45
6,5,Shannon Elizabeth,0.3,0.5,0.6466666666666667
6,5,Shannon Elizabeth,0.3,1.0,0.625
6,5,Shannon Elizabeth,0.5,1.0,0.7316666666666667
6,6,Cristian de la Fuente,0.3,0.5,0.7549999999999999
6,6,Cristian de la Fuente,0.3,1.0,0.735
6,6,Cristian de la Fuente,0.5,1.0,0.765
6,6,Jason Taylor,0.3,0.5,0.7383333333333333
6,6,Jason Taylor,0.3,1.0,0.7183333333333333
6,6,Jason Taylor,0.5,1.0,0.7883333333333333
6,6,Kristi Yamaguchi,0.3,0.5,0.8700000000000001
6,6,Kristi Yamaguchi,0.3,1.0,0.8833333333333333
6,6,Kristi Yamaguchi,0.5,1.0,0.7533333333333334
6,6,Mario,0.3,0.5,0.6633333333333333
6,6,Mario,0.3,1.0,0.5483333333333333
6,6,Mario,0.5,1.0,0.865
6,6,Marissa Jaret Winokur,0.3,0.5,0.7400000000000001
6,6,Marissa Jaret Winokur,0.3,1.0,0.635
6,6,Marissa Jaret Winokur,0.5,1.0,0.6483333333333333
6,6,Marlee Matlin,0.3,0.5,1.0
6,6,Marlee Matlin,0.3,1.0,1.0
6,6,Marlee Matlin,0.5,1.0,1.0
6,6,Shannon Elizabeth,0.3,0.5,0.77
6,6,Shannon Elizabeth,0.3,1.0,0.8333333333333333
6,6,Shannon Elizabeth,0.5,1.0,0.8366666666666667
6,7,Cristian de la Fuente,0.3,0.5,0.645
6,7,Cristian de la Fuente,0.3,1.0,0.76
6,7,Cristian de la Fuente,0.5,1.0,0.815
6,7,Jason Taylor,0.3,0.5,0.8550000000000001
6,7,Jason Taylor,0.3,1.0,0.7783333333333333
6,7,Jason Taylor,0.5,1.0,0.905
6,7,Kristi Yamaguchi,0.3,0.5,0.8016666666666666
6,7,Kristi Yamaguchi,0.3,1.0,0.66
6,7,Kristi Yamaguchi,0.5,1.0,0.7016666666666667
6,7,Mario,0.3,0.5,0.77
6,7,Mario,0.3,1.0,0.62
6,7,Mario,0.5,1.0,0.7400000000000001
6,7,Marissa Jaret Winokur,0.3,0.5,0.8633333333333333
6,7,Marissa Jaret Winokur,0.3,1.0,0.625
6,7,Marissa Jaret Winokur,0.5,1.0,0.6399999999999999
6,7,Shannon Elizabeth,0.3,0.5,0.79
6,7,Shannon Elizabeth,0.3,1.0,0.7916666666666666
6,7,Shannon Elizabeth,0.5,1.0,0.8533333333333333
6,8,Cristian de la Fuente,0.3,0.5,0.8983333333333333
6,8,Cristian de la Fuente,0.3,1.0,0.7066666666666667
6,8,Cristian de la Fuente,0.5,1.0,0.7183333333333334
6,8,Jason Taylor,0.3,0.5,0.7333333333333333
6,8,Jason Taylor,0.3,1.0,0.32666666666666666
6,8,Jason Taylor,0.5,1.0,0.5866666666666667
6,8,Kristi Yamaguchi,0.3,0.5,0.59
6,8,Kristi Yamaguchi,0.3,1.0,0.6566666666666667
6,8,Kristi Yamaguchi,0.5,1.0,0.7583333333333334
6,8,Mario,0.3,0.5,0.845
6,8,Mario,0.3,1.0,0.8450000000000001
6,8,Mario,0.5,1.0,0.8466666666666667
6,8,Marissa Jaret Winokur,0.3,0.5,0.6766666666666666
6,8,Marissa Jaret Winokur,0.3,1.0,0.5266666666666666
6,8,Marissa Jaret Winokur,0.5,1.0,0.58
6,9,Cristian de la Fuente,0.3,0.5,0.7416666666666667
6,9,Cristian de la Fuente,0.3,1.0,0.6833333333333333
6,9,Cristian de la Fuente,0.5,1.0,0.8883333333333333
6,9,Jason Taylor,0.3,0.5,0.7116666666666667
6,9,Jason Taylor,0.3,1.0,0.7116666666666667
6,9,Jason Taylor,0.5,1.0,0.9349999999999999
6,9,Kristi Yamaguchi,0.3,0.5,0.47500000000000003
6,9,Kristi Yamaguchi,0.3,1.0,0.5566666666666666
6,9,Kristi Yamaguchi,0.5,1.0,0.6633333333333333
6,9,Marissa Jaret Winokur,0.3,0.5,0.6000000000000001
6,9,Marissa Jaret Winokur,0.3,1.0,0.8133333333333334
6,9,Marissa Jaret Winokur,0.5,1.0,0.7666666666666666
7,2,Brooke Burke,0.3,0.5,0.7966666666666666
7,2,Brooke Burke,0.3,1.0,0.5016666666666667
7,2,Brooke Burke,0.5,1.0,0.3233333333333333
7,2,Cloris Leachman,0.3,0.5,0.4533333333333333
7,2,Cloris Leachman,0.3,1.0,0.485
7,2,Cloris Leachman,0.5,1.0,0.6766666666666667
7,2,Cody Linley,0.3,0.5,0.6133333333333333
7,2,Cody Linley,0.3,1.0,0.6116666666666667
7,2,Cody Linley,0.5,1.0,0.95
7,2,Kim Kardashian,0.3,0.5,0.7233333333333334
7,2,Kim Kardashian,0.3,1.0,0.3416666666666667
7,2,Kim Kardashian,0.5,1.0,0.22
7,2,Lance Bass,0.3,0.5,0.74
7,2,Lance Bass,0.3,1.0,0.5116666666666667
7,2,Lance Bass,0.5,1.0,0.5916666666666667
7,2,Maurice Greene,0.3,0.5,0.59
7,2,Maurice Greene,0.3,1.0,0.5216666666666667
7,2,Maurice Greene,0.5,1.0,0.6583333333333333
7,2,Misty May-Treanor,0.3,0.5,0.8683333333333333
7,2,Misty May-Treanor,0.3,1.0,0.3566666666666667
7,2,Misty May-Treanor,0.5,1.0,0.31166666666666665
7,2,Rocco DiSpirito,0.3,0.5,0.9
7,2,Rocco DiSpirito,0.3,1.0,0.65
7,2,Rocco DiSpirito,0.5,1.0,0.6416666666666666
7,2,Susan Lucci,0.3,0.5,0.885
7,2,Susan Lucci,0.3,1.0,0.7866666666666666
7,2,Susan Lucci,0.5,1.0,0.7150000000000001
7,2,Toni Braxton,0.3,0.5,0.6799999999999999
7,2,Toni Braxton,0.3,1.0,0.61
7,2,Toni Braxton,0.5,1.0,0.5633333333333334
7,2,Warren Sapp,0.3,0.5,0.7866666666666667
7,2,Warren Sapp,0.3,1.0,0.29333333333333333
7,2,Warren Sapp,0.5,1.0,0.45833333333333337
7,4,Brooke Burke,0.3,0.5,0.7500000000000001
7,4,Brooke Burke,0.3,1.0,0.4766666666666667
7,4,Brooke Burke,0.5,1.0,0.5066666666666667
7,4,Cloris Leachman,0.3,0.5,0.7316666666666667
7,4,Cloris Leachman,0.3,1.0,0.6633333333333333
7,4,Cloris Leachman,0.5,1.0,0.7949999999999999
7,4,Cody Linley,0.3,0.5,0.7116666666666667
7,4,Cody Linley,0.3,1.0,0.5566666666666666
7,4,Cody Linley,0.5,1.0,0.6100000000000001
7,4,Lance Bass,0.3,0.5,0.56
7,4,Lance Bass,0.3,1.0,0.47333333333333333
7,4,Lance Bass,0.5,1.0,0.8733333333333333
7,4,Maurice Greene,0.3,0.5,0.6783333333333333
7,4,Maurice Greene,0.3,1.0,0.5966666666666667
7,4,Maurice Greene,0.5,1.0,0.7166666666666666
7,4,Rocco DiSpirito,0.3,0.5,0.6799999999999999
7,4,Rocco DiSpirito,0.3,1.0,0.5333333333333333
7,4,Rocco DiSpirito,0.5,1.0,0.7216666666666667
7,4,Susan Lucci,0.3,0.5,0.7316666666666667
7,4,Susan Lucci,0.3,1.0,0.7300000000000001
7,4,Susan Lucci,0.5,1.0,0.8033333333333333
7,4,Toni Braxton,0.3,0.5,0.8666666666666666
7,4,Toni Braxton,0.3,1.0,0.7366666666666666
7,4,Toni Braxton,0.5,1.0,0.7783333333333333
7,4,Warren Sapp,0.3,0.5,0.28833333333333333
7,4,Warren Sapp,0.3,1.0,0.265
7,4,Warren Sapp,0.5,1.0,0.8816666666666666
7,5,Brooke Burke,0.3,0.5,0.9133333333333333
7,5,Brooke Burke,0.3,1.0,0.8283333333333334
7,5,Brooke Burke,0.5,1.0,0.81
7,5,Cloris Leachman,0.3,0.5,0.6516666666666666
7,5,Cloris Leachman,0.3,1.0,0.8233333333333333
7,5,Cloris Leachman,0.5,1.0,0.565
7,5,Cody Linley,0.3,0.5,0.8333333333333334
7,5,Cody Linley,0.3,1.0,0.4766666666666667
7,5,Cody Linley,0.5,1.0,0.6433333333333333
7,5,Lance Bass,0.3,0.5,0.7849999999999999
7,5,Lance Bass,0.3,1.0,0.5383333333333333
7,5,Lance Bass,0.5,1.0,0.4766666666666667
7,5,Maurice Greene,0.3,0.5,0.6816666666666666
7,5,Maurice Greene,0.3,1.0,0.5916666666666667
7,5,Maurice Greene,0.5,1.0,0.6849999999999999
7,5,Susan Lucci,0.3,0.5,0.515
7,5,Susan Lucci,0.3,1.0,0.79
7,5,Susan Lucci,0.5,1.0,0.5783333333333334
7,5,Toni Braxton,0.3,0.5,0.7883333333333333
7,5,Toni Braxton,0.3,1.0,0.81
7,5,Toni Braxton,0.5,1.0,0.7283333333333333
7,5,Warren Sapp,0.3,0.5,0.8116666666666666
7,5,Warren Sapp,0.3,1.0,0.7766666666666666
7,5,Warren Sapp,0.5,1.0,0.785
7,6,Brooke Burke,0.3,0.5,0.7366666666666667
7,6,Brooke Burke,0.3,1.0,0.6783333333333333
